Time,Velocity,Acceleration,Apogee,Predicted DP
3.175000000000000044e-01,4.386425473758213656e+01,1.450747121493743919e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000067e-01,4.422704337386819162e+01,1.451542091366189879e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.225000000000000089e-01,4.459003166386085582e+01,1.452344170222595210e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.250000000000000111e-01,4.495322049297657685e+01,1.453146222485018200e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.275000000000000133e-01,4.531660985388057838e+01,1.453948247524510862e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000155e-01,4.568019974104061731e+01,1.454750244673669215e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.325000000000000178e-01,4.604398595550809858e+01,1.455518681265623115e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.350000000000000200e-01,4.640796429696137437e+01,1.456287077504357796e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.375000000000000222e-01,4.677213475528381537e+01,1.457055432752700597e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000244e-01,4.713649732019953120e+01,1.457823746374298253e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.425000000000000266e-01,4.750104749722279252e+01,1.458556143613562313e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.450000000000000289e-01,4.786578078970813266e+01,1.459288485906183723e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.475000000000000311e-01,4.823069718389008642e+01,1.460020772620835032e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.499999999999999778e-01,4.859579666584514257e+01,1.460753003123402323e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.524999999999999800e-01,4.896108562519524554e+01,1.461536406855057066e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.549999999999999822e-01,4.932657045387916384e+01,1.462319771154151340e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.574999999999999845e-01,4.969225114200839499e+01,1.463103095353781953e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.599999999999999867e-01,5.005812767952714637e+01,1.463886378781461133e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.624999999999999889e-01,5.042419367835405808e+01,1.464618595477520557e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.649999999999999911e-01,5.079044274737519515e+01,1.465350752806343451e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.674999999999999933e-01,5.115687487171744863e+01,1.466082850107936508e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.699999999999999956e-01,5.152349003634296309e+01,1.466814886723084044e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.724999999999999978e-01,5.189028969666094326e+01,1.467558627509164069e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000000e-01,5.225727530864486425e+01,1.468302310675988451e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.775000000000000022e-01,5.262444685785745691e+01,1.469045935544989447e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.800000000000000044e-01,5.299180432969131260e+01,1.469789501433019154e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.825000000000000067e-01,5.335934166349183982e+01,1.470484638368852188e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.850000000000000089e-01,5.372705279571675163e+01,1.471179698590059388e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.875000000000000111e-01,5.409493770715389616e+01,1.471874681423494735e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.900000000000000133e-01,5.446299637842275132e+01,1.472569586194309466e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.925000000000000155e-01,5.483123755277825495e+01,1.473334518060815697e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.950000000000000178e-01,5.519966997737216019e+01,1.474099395002286030e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.975000000000000200e-01,5.556829363843720415e+01,1.474864216294153323e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,5.593710852202487871e+01,1.475628981210754205e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.025000000000000244e-01,5.630611665265737997e+01,1.476409999075950452e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.050000000000000266e-01,5.667532005567058206e+01,1.477190965105349676e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.075000000000000289e-01,5.704471871806774175e+01,1.477971878548942755e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.099999999999999756e-01,5.741431262666417012e+01,1.478752738653284666e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.124999999999999778e-01,5.778410427900381308e+01,1.479553633009007285e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.149999999999999800e-01,5.815409617365658335e+01,1.480354479832652999e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.174999999999999822e-01,5.852428829869975857e+01,1.481155278346327009e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.199999999999999845e-01,5.889468064201537345e+01,1.481956027765221222e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.224999999999999867e-01,5.926526827164749278e+01,1.482717368384550696e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.249999999999999889e-01,5.963604625325945108e+01,1.483478645170539494e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.274999999999999911e-01,6.000701457085124702e+01,1.484239857339897526e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.299999999999999933e-01,6.037817320822690448e+01,1.485001004105937454e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.324999999999999956e-01,6.074952232842858280e+01,1.485763520283566095e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.349999999999999978e-01,6.112106209444383609e+01,1.486525970335868294e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.375000000000000000e-01,6.149279248969795475e+01,1.487288353460073438e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.400000000000000022e-01,6.186471349741456294e+01,1.488050668842476512e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.425000000000000044e-01,6.223682433812367520e+01,1.488806815522156626e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.450000000000000067e-01,6.260912423186410081e+01,1.489562891094911663e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.475000000000000089e-01,6.298161316081323946e+01,1.490318894734016624e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000111e-01,6.335429110694128951e+01,1.491074825606413867e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.525000000000000133e-01,6.372716287948330915e+01,1.491869304498197550e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.550000000000000155e-01,6.410023328973198886e+01,1.492663722613824007e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.575000000000000178e-01,6.447350232244500035e+01,1.493458079086470605e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000200e-01,6.484696996216207765e+01,1.494252373037713255e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.625000000000000222e-01,6.522063264976858932e+01,1.495018254876214314e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.650000000000000244e-01,6.559448682437808031e+01,1.495784063072681533e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.675000000000000266e-01,6.596853246752928612e+01,1.496549796745589163e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.699999999999999734e-01,6.634276956053942342e+01,1.497315455001808857e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.724999999999999756e-01,6.671720110350922539e+01,1.498105190157731386e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.749999999999999778e-01,6.709183009775618700e+01,1.498894856790391259e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.774999999999999800e-01,6.746665652609561903e+01,1.499684453978025829e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.799999999999999822e-01,6.784168037111120952e+01,1.500473980786833579e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.824999999999999845e-01,6.821689851136434868e+01,1.501238604914269672e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.849999999999999867e-01,6.859230782383298219e+01,1.502003148647141870e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.874999999999999889e-01,6.896790828836206799e+01,1.502767611047776199e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.899999999999999911e-01,6.934369988456117539e+01,1.503531991166782973e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.924999999999999933e-01,6.971968805373647626e+01,1.504339985540840416e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.949999999999999956e-01,7.009587823950782592e+01,1.505147911116681030e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.974999999999999978e-01,7.047227042461513236e+01,1.505955766898634920e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e-01,7.084886459154890304e+01,1.506763551885808852e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.024999999999999467e-01,7.122565979478750364e+01,1.507563842715366604e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.049999999999998934e-01,7.160265508820504010e+01,1.508364058605854723e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.074999999999998401e-01,7.197985045300322327e+01,1.509164198534016066e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000089e-01,7.235724587012690279e+01,1.509964261466256517e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.124999999999999556e-01,7.273484012467868354e+01,1.510754681338561340e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.149999999999999023e-01,7.311263200102627025e+01,1.511545019267555858e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.174999999999998490e-01,7.349062147861720007e+01,1.512335274201579978e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e-01,7.386880853663497248e+01,1.513125445078923974e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.224999999999999645e-01,7.424718799056330454e+01,1.513874221613036752e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.249999999999999112e-01,7.462575465333587488e+01,1.514622898173348062e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.274999999999998579e-01,7.500450849988963853e+01,1.515371473694600581e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000266e-01,7.538344950489457119e+01,1.516119947104598111e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.324999999999999734e-01,7.576257857798896111e+01,1.516875799599064862e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.349999999999999201e-01,7.614189662902414568e+01,1.517631550733510153e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.374999999999998668e-01,7.652140363258678235e+01,1.518387199403356362e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000355e-01,7.690109956298648797e+01,1.519142744493866815e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.424999999999999822e-01,7.728098731176781655e+01,1.519921526060279859e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.449999999999999289e-01,7.766106977158000291e+01,1.520700210161147083e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.474999999999998757e-01,7.804134691797905532e+01,1.521478795640624071e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000444e-01,7.842181872623126537e+01,1.522257281334898948e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.524999999999999911e-01,7.880248772613806807e+01,1.523056105621313634e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.549999999999999378e-01,7.918335644843180887e+01,1.523854835163397183e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.574999999999998845e-01,7.956442486934459168e+01,1.524653468755771826e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000533e-01,7.994569296480611342e+01,1.525452005182756352e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.625000000000000000e-01,8.032715560450648695e+01,1.526209594070735136e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.649999999999999467e-01,8.070880765558236192e+01,1.526967069770378771e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.674999999999998934e-01,8.109064908965150664e+01,1.527724431058799439e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.699999999999999512e-01,8.147267987802490552e+01,1.528481676703181620e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.724999999999998979e-01,8.185490548520066056e+01,1.529282755336208766e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.749999999999998446e-01,8.223733137791614922e+01,1.530083731237012046e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.774999999999997913e-01,8.261995753039833801e+01,1.530884603118181531e+02,0.000000000000000000e+00,0.000000000000000000e+00
